Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Earring design (product.metafields.shopify.earring-design),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Target gender (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
crayfish,,,,,,,,,purple,,,Gold,,,,,EARRING-CRAYFISH-PURPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crayfish,,,,,,,,,purple,,,Silver,,,,,EARRING-CRAYFISH-PURPLE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crayfish,,,,,,,,,pink,,,Gold,,,,,EARRING-CRAYFISH-PINK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crayfish,,,,,,,,,pink,,,Silver,,,,,EARRING-CRAYFISH-PINK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crayfish,,,,,,,,,green,,,Gold,,,,,EARRING-CRAYFISH-GREEN-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crayfish,,,,,,,,,green,,,Silver,,,,,EARRING-CRAYFISH-GREEN-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crayfish,,,,,,,,,blue,,,Gold,,,,,EARRING-CRAYFISH-BLUE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crayfish,,,,,,,,,blue,,,Silver,,,,,EARRING-CRAYFISH-BLUE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crayfish,,,,,,,,,orange-1,,,Gold,,,,,EARRING-CRAYFISH-ORANGE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crayfish,,,,,,,,,orange-1,,,Silver,,,,,EARRING-CRAYFISH-ORANGE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
anchor,Anchor,"<p>Anchor<br>Size: 5 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","alla hjärtan, annorlunda örhängen, arcrylic, earrings, girl, girlie, girls, gulliga örhängen, heart, hjärtan, hoops, jewellery, kärlek, loop, loops, love, plastic, querky, sweet, söt, tinker, valentine",true,Color,black,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,EARRING-ANCHOR-BLACK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-05-0712.05.27.jpg?v=1747331315,1,"",false,,,universal; all-ages,black; gray; yellow; white; red; purple; pink; green; blue; orange-1,hoop,plastic; acrylic; metal,imitation-jewelry,female,,g,,70.00,active
anchor,,,,,,,,,black,,,Silver,,,,,EARRING-ANCHOR-BLACK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
anchor,,,,,,,,,gray,,,Gold,,,,,EARRING-ANCHOR-GRAY-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
anchor,,,,,,,,,gray,,,Silver,,,,,EARRING-ANCHOR-GRAY-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
anchor,,,,,,,,,yellow,,,Gold,,,,,EARRING-ANCHOR-YELLOW-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
anchor,,,,,,,,,yellow,,,Silver,,,,,EARRING-ANCHOR-YELLOW-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
anchor,,,,,,,,,white,,,Gold,,,,,EARRING-ANCHOR-WHITE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
anchor,,,,,,,,,white,,,Silver,,,,,EARRING-ANCHOR-WHITE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
anchor,,,,,,,,,red,,,Gold,,,,,EARRING-ANCHOR-RED-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
anchor,,,,,,,,,red,,,Silver,,,,,EARRING-ANCHOR-RED-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
anchor,,,,,,,,,purple,,,Gold,,,,,EARRING-ANCHOR-PURPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
anchor,,,,,,,,,purple,,,Silver,,,,,EARRING-ANCHOR-PURPLE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
anchor,,,,,,,,,pink,,,Gold,,,,,EARRING-ANCHOR-PINK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
anchor,,,,,,,,,pink,,,Silver,,,,,EARRING-ANCHOR-PINK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
anchor,,,,,,,,,green,,,Gold,,,,,EARRING-ANCHOR-GREEN-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
anchor,,,,,,,,,green,,,Silver,,,,,EARRING-ANCHOR-GREEN-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
anchor,,,,,,,,,blue,,,Gold,,,,,EARRING-ANCHOR-BLUE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
anchor,,,,,,,,,blue,,,Silver,,,,,EARRING-ANCHOR-BLUE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
anchor,,,,,,,,,orange-1,,,Gold,,,,,EARRING-ANCHOR-ORANGE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
anchor,,,,,,,,,orange-1,,,Silver,,,,,EARRING-ANCHOR-ORANGE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crab,Crab,"<p>Crab<br>Size: 5 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","alla hjärtan, annorlunda örhängen, arcrylic, earrings, girl, girlie, girls, gulliga örhängen, heart, hjärtan, hoops, jewellery, kärlek, loop, loops, love, plastic, querky, sweet, söt, tinker, valentine",true,Color,black,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,EARRING-CRAB-BLACK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-05-0712.05.25.jpg?v=1747331178,1,"",false,,,universal; all-ages,black; gray; yellow; white; red; purple; pink; green; blue; orange-1,hoop,plastic; acrylic; metal,imitation-jewelry,female,,g,,70.00,active
crab,,,,,,,,,black,,,Silver,,,,,EARRING-CRAB-BLACK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crab,,,,,,,,,gray,,,Gold,,,,,EARRING-CRAB-GRAY-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crab,,,,,,,,,gray,,,Silver,,,,,EARRING-CRAB-GRAY-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crab,,,,,,,,,yellow,,,Gold,,,,,EARRING-CRAB-YELLOW-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crab,,,,,,,,,yellow,,,Silver,,,,,EARRING-CRAB-YELLOW-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crab,,,,,,,,,white,,,Gold,,,,,EARRING-CRAB-WHITE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crab,,,,,,,,,white,,,Silver,,,,,EARRING-CRAB-WHITE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crab,,,,,,,,,red,,,Gold,,,,,EARRING-CRAB-RED-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crab,,,,,,,,,red,,,Silver,,,,,EARRING-CRAB-RED-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crab,,,,,,,,,purple,,,Gold,,,,,EARRING-CRAB-PURPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crab,,,,,,,,,purple,,,Silver,,,,,EARRING-CRAB-PURPLE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crab,,,,,,,,,pink,,,Gold,,,,,EARRING-CRAB-PINK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crab,,,,,,,,,pink,,,Silver,,,,,EARRING-CRAB-PINK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crab,,,,,,,,,green,,,Gold,,,,,EARRING-CRAB-GREEN-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crab,,,,,,,,,green,,,Silver,,,,,EARRING-CRAB-GREEN-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crab,,,,,,,,,blue,,,Gold,,,,,EARRING-CRAB-BLUE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crab,,,,,,,,,blue,,,Silver,,,,,EARRING-CRAB-BLUE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crab,,,,,,,,,orange-1,,,Gold,,,,,EARRING-CRAB-ORANGE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crab,,,,,,,,,orange-1,,,Silver,,,,,EARRING-CRAB-ORANGE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
sailboat,Sailboat,"<p>Sailboat<br>Size: 5 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","alla hjärtan, annorlunda örhängen, arcrylic, earrings, girl, girlie, girls, gulliga örhängen, heart, hjärtan, hoops, jewellery, kärlek, loop, loops, love, plastic, querky, sweet, söt, tinker, valentine",true,Color,black,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,EARRING-SAILBOAT-BLACK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-05-0712.05.20.jpg?v=1747331032,1,"",false,,,universal; all-ages,black; gray; yellow; white; red; purple; pink; green; blue; orange-1,hoop,plastic; acrylic; metal,imitation-jewelry,female,,g,,70.00,active
sailboat,,,,,,,,,black,,,Silver,,,,,EARRING-SAILBOAT-BLACK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
sailboat,,,,,,,,,gray,,,Gold,,,,,EARRING-SAILBOAT-GRAY-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
sailboat,,,,,,,,,gray,,,Silver,,,,,EARRING-SAILBOAT-GRAY-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
sailboat,,,,,,,,,yellow,,,Gold,,,,,EARRING-SAILBOAT-YELLOW-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
sailboat,,,,,,,,,yellow,,,Silver,,,,,EARRING-SAILBOAT-YELLOW-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
sailboat,,,,,,,,,white,,,Gold,,,,,EARRING-SAILBOAT-WHITE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
sailboat,,,,,,,,,white,,,Silver,,,,,EARRING-SAILBOAT-WHITE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
sailboat,,,,,,,,,red,,,Gold,,,,,EARRING-SAILBOAT-RED-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
sailboat,,,,,,,,,red,,,Silver,,,,,EARRING-SAILBOAT-RED-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
sailboat,,,,,,,,,purple,,,Gold,,,,,EARRING-SAILBOAT-PURPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
sailboat,,,,,,,,,purple,,,Silver,,,,,EARRING-SAILBOAT-PURPLE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
sailboat,,,,,,,,,pink,,,Gold,,,,,EARRING-SAILBOAT-PINK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
sailboat,,,,,,,,,pink,,,Silver,,,,,EARRING-SAILBOAT-PINK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
sailboat,,,,,,,,,green,,,Gold,,,,,EARRING-SAILBOAT-GREEN-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
sailboat,,,,,,,,,green,,,Silver,,,,,EARRING-SAILBOAT-GREEN-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
sailboat,,,,,,,,,blue,,,Gold,,,,,EARRING-SAILBOAT-BLUE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
sailboat,,,,,,,,,blue,,,Silver,,,,,EARRING-SAILBOAT-BLUE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
sailboat,,,,,,,,,orange-1,,,Gold,,,,,EARRING-SAILBOAT-ORANGE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
sailboat,,,,,,,,,orange-1,,,Silver,,,,,EARRING-SAILBOAT-ORANGE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
shrimp,Shrimp,"<p>Shrimp<br>Size: 5 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","alla hjärtan, annorlunda örhängen, arcrylic, earrings, girl, girlie, girls, gulliga örhängen, heart, hjärtan, hoops, jewellery, kärlek, loop, loops, love, plastic, querky, sweet, söt, tinker, valentine",true,Color,black,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,EARRING-SHRIMP-BLACK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-05-0712.05.14.jpg?v=1747330889,1,"",false,,,universal; all-ages,black; gray; yellow; white; red; purple; pink; green; blue; orange-1,hoop,plastic; acrylic; metal,imitation-jewelry,female,,g,,70.00,active
shrimp,,,,,,,,,black,,,Silver,,,,,EARRING-SHRIMP-BLACK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
shrimp,,,,,,,,,gray,,,Gold,,,,,EARRING-SHRIMP-GRAY-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
shrimp,,,,,,,,,gray,,,Silver,,,,,EARRING-SHRIMP-GRAY-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
shrimp,,,,,,,,,yellow,,,Gold,,,,,EARRING-SHRIMP-YELLOW-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
shrimp,,,,,,,,,yellow,,,Silver,,,,,EARRING-SHRIMP-YELLOW-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
shrimp,,,,,,,,,white,,,Gold,,,,,EARRING-SHRIMP-WHITE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
shrimp,,,,,,,,,white,,,Silver,,,,,EARRING-SHRIMP-WHITE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
shrimp,,,,,,,,,red,,,Gold,,,,,EARRING-SHRIMP-RED-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
shrimp,,,,,,,,,red,,,Silver,,,,,EARRING-SHRIMP-RED-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
shrimp,,,,,,,,,purple,,,Gold,,,,,EARRING-SHRIMP-PURPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
shrimp,,,,,,,,,purple,,,Silver,,,,,EARRING-SHRIMP-PURPLE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
shrimp,,,,,,,,,pink,,,Gold,,,,,EARRING-SHRIMP-PINK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
shrimp,,,,,,,,,pink,,,Silver,,,,,EARRING-SHRIMP-PINK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
shrimp,,,,,,,,,green,,,Gold,,,,,EARRING-SHRIMP-GREEN-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
shrimp,,,,,,,,,green,,,Silver,,,,,EARRING-SHRIMP-GREEN-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
shrimp,,,,,,,,,blue,,,Gold,,,,,EARRING-SHRIMP-BLUE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
shrimp,,,,,,,,,blue,,,Silver,,,,,EARRING-SHRIMP-BLUE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
shrimp,,,,,,,,,orange-1,,,Gold,,,,,EARRING-SHRIMP-ORANGE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
shrimp,,,,,,,,,orange-1,,,Silver,,,,,EARRING-SHRIMP-ORANGE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
jellyfish,Jellyfish,"<p>Jellyfish<br>Size: 5 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","alla hjärtan, annorlunda örhängen, arcrylic, earrings, girl, girlie, girls, gulliga örhängen, heart, hjärtan, hoops, jewellery, kärlek, loop, loops, love, plastic, querky, sweet, söt, tinker, valentine",true,Color,black,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,EARRING-JELLYFISH-BLACK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-05-0712.05.13.jpg?v=1747330757,1,"",false,,,universal; all-ages,black; gray; yellow; white; red; purple; pink; green; blue; orange-1,hoop,plastic; acrylic; metal,imitation-jewelry,female,,g,,70.00,active
jellyfish,,,,,,,,,black,,,Silver,,,,,EARRING-JELLYFISH-BLACK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
jellyfish,,,,,,,,,gray,,,Gold,,,,,EARRING-JELLYFISH-GRAY-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
jellyfish,,,,,,,,,gray,,,Silver,,,,,EARRING-JELLYFISH-GRAY-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
jellyfish,,,,,,,,,yellow,,,Gold,,,,,EARRING-JELLYFISH-YELLOW-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
jellyfish,,,,,,,,,yellow,,,Silver,,,,,EARRING-JELLYFISH-YELLOW-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
jellyfish,,,,,,,,,white,,,Gold,,,,,EARRING-JELLYFISH-WHITE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
jellyfish,,,,,,,,,white,,,Silver,,,,,EARRING-JELLYFISH-WHITE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
jellyfish,,,,,,,,,red,,,Gold,,,,,EARRING-JELLYFISH-RED-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
jellyfish,,,,,,,,,red,,,Silver,,,,,EARRING-JELLYFISH-RED-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
jellyfish,,,,,,,,,purple,,,Gold,,,,,EARRING-JELLYFISH-PURPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
jellyfish,,,,,,,,,purple,,,Silver,,,,,EARRING-JELLYFISH-PURPLE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
jellyfish,,,,,,,,,pink,,,Gold,,,,,EARRING-JELLYFISH-PINK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
jellyfish,,,,,,,,,pink,,,Silver,,,,,EARRING-JELLYFISH-PINK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
jellyfish,,,,,,,,,green,,,Gold,,,,,EARRING-JELLYFISH-GREEN-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
jellyfish,,,,,,,,,green,,,Silver,,,,,EARRING-JELLYFISH-GREEN-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
jellyfish,,,,,,,,,blue,,,Gold,,,,,EARRING-JELLYFISH-BLUE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
jellyfish,,,,,,,,,blue,,,Silver,,,,,EARRING-JELLYFISH-BLUE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
jellyfish,,,,,,,,,orange-1,,,Gold,,,,,EARRING-JELLYFISH-ORANGE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
jellyfish,,,,,,,,,orange-1,,,Silver,,,,,EARRING-JELLYFISH-ORANGE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
lighthouse,Lighthouse,"<p>Lighthouse<br>Size: 5 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","alla hjärtan, annorlunda örhängen, arcrylic, earrings, girl, girlie, girls, gulliga örhängen, heart, hjärtan, hoops, jewellery, kärlek, loop, loops, love, plastic, querky, sweet, söt, tinker, valentine",true,Color,black,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,EARRING-LIGHTHOUSE-BLACK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-05-0712.05.10.jpg?v=1747330504,1,"",false,,,universal; all-ages,black; gray; yellow; white; red; purple; pink; green; blue; orange-1,hoop,plastic; acrylic; metal,imitation-jewelry,female,,g,,70.00,active
lighthouse,,,,,,,,,black,,,Silver,,,,,EARRING-LIGHTHOUSE-BLACK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
lighthouse,,,,,,,,,gray,,,Gold,,,,,EARRING-LIGHTHOUSE-GRAY-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
lighthouse,,,,,,,,,gray,,,Silver,,,,,EARRING-LIGHTHOUSE-GRAY-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
lighthouse,,,,,,,,,yellow,,,Gold,,,,,EARRING-LIGHTHOUSE-YELLOW-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
lighthouse,,,,,,,,,yellow,,,Silver,,,,,EARRING-LIGHTHOUSE-YELLOW-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
lighthouse,,,,,,,,,white,,,Gold,,,,,EARRING-LIGHTHOUSE-WHITE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
lighthouse,,,,,,,,,white,,,Silver,,,,,EARRING-LIGHTHOUSE-WHITE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
lighthouse,,,,,,,,,red,,,Gold,,,,,EARRING-LIGHTHOUSE-RED-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
lighthouse,,,,,,,,,red,,,Silver,,,,,EARRING-LIGHTHOUSE-RED-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
lighthouse,,,,,,,,,purple,,,Gold,,,,,EARRING-LIGHTHOUSE-PURPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
lighthouse,,,,,,,,,purple,,,Silver,,,,,EARRING-LIGHTHOUSE-PURPLE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
